,heuristic_param,seed,n_gen,score,accuracy,variance,update,elapsed_time_proc,elapsed_time_acc,elapsed_time
1766,"[5, 3]",60,13,36703169.56564013,0.0889552977577175,4495482013006.912,False,16.924914360046387,1.2353389263153076,18.16025328636169
1767,"[5, 3]",60,14,36703169.56564013,0.0889552977577175,5301855901837.438,False,18.16714310646057,1.2353389263153076,19.40248203277588
1768,"[5, 3]",60,15,36703169.56564013,0.0889552977577175,5140619660871.906,False,19.32069730758667,1.2353389263153076,20.556036233901978
1769,"[5, 3]",60,16,36703169.56564013,0.0889552977577175,3994466122524.927,False,20.53397512435913,1.2353389263153076,21.76931405067444
1770,"[5, 3]",60,17,36703169.56564013,0.0889552977577175,4557629752818.437,False,21.769944190979004,1.2353389263153076,23.00528311729431
1771,"[5, 3]",60,18,36703169.56564013,0.0889552977577175,3596377344075.746,False,23.01092028617859,1.2353389263153076,24.246259212493896
1772,"[5, 3]",60,19,36703169.56564013,0.0889552977577175,4539200530302.26,True,24.20294952392578,2.140644788742065,26.343594312667847
1773,"[5, 3]",60,20,36703169.56564013,0.0889552977577175,4645867234517.457,False,25.394911289215088,2.140644788742065,27.535556077957157
1774,"[5, 3]",60,21,36703169.56564013,0.0889552977577175,3981355830275.22,False,26.579108476638797,2.140644788742065,28.71975326538086
1775,"[5, 3]",60,22,36703169.56564013,0.0889552977577175,4247205335210.292,False,27.85659503936768,2.140644788742065,29.99723982810974
1776,"[5, 3]",60,23,36703169.56564013,0.0889552977577175,3328661746636.277,False,29.013338565826416,2.140644788742065,31.15398335456848
1777,"[5, 3]",60,24,36703169.56564013,0.0889552977577175,4811874241739.342,False,30.324333429336548,2.140644788742065,32.46497821807861
1778,"[5, 3]",60,25,36703169.56564013,0.0889552977577175,4769833209086.793,False,31.63808488845825,2.140644788742065,33.77872967720032
1779,"[5, 3]",60,26,36703169.56564013,0.0889552977577175,4267171756456.629,False,32.88797473907471,2.140644788742065,35.02861952781677
1780,"[5, 3]",60,27,36703169.56564013,0.0889552977577175,4828933406420.223,False,34.23290729522705,2.140644788742065,36.37355208396912
1781,"[5, 3]",60,28,36703169.56564013,0.0889552977577175,4662454922590.094,False,35.39918756484985,2.140644788742065,37.53983235359192
1782,"[5, 3]",60,29,36703169.56564013,0.0889552977577175,3993195063868.0967,False,36.55978846549988,2.140644788742065,38.70043325424194
1783,"[5, 3]",60,30,36703169.56564013,0.0889552977577175,4389464655493.972,True,37.76179456710816,3.3261122703552246,41.08790683746338
1784,"[5, 3]",61,0,35476048.44906527,0.0889552977577175,3879419323917.196,True,1.2404403686523438,1.1303088665008545,2.3707492351531982
1785,"[5, 3]",61,1,35619693.98438016,0.0889552977577175,6061254686977.07,False,2.525177240371704,1.1303088665008545,3.655486106872559
1786,"[5, 3]",61,2,35619693.98438016,0.0889552977577175,6263619292368.035,False,3.846490383148194,1.1303088665008545,4.976799249649048
1787,"[5, 3]",61,3,35619693.98438016,0.0889552977577175,3562783576438.744,False,5.100024700164795,1.1303088665008545,6.230333566665649
1788,"[5, 3]",61,4,35619693.98438016,0.0889552977577175,4689369789955.57,False,6.443719387054443,1.1303088665008545,7.574028253555298
1789,"[5, 3]",61,5,35619693.98438016,0.0889552977577175,4256770433677.103,False,7.759842157363892,1.1303088665008545,8.890151023864746
1790,"[5, 3]",61,6,35619693.98438016,0.0889552977577175,3994604097424.284,False,8.962980508804321,1.1303088665008545,10.093289375305176
1791,"[5, 3]",61,7,35619693.98438016,0.0889552977577175,6396469181427.692,False,10.37273907661438,1.1303088665008545,11.503047943115234
1792,"[5, 3]",61,8,35619693.98438016,0.0889552977577175,4660554309461.317,False,11.645882844924929,1.1303088665008545,12.77619171142578
1793,"[5, 3]",61,9,35619693.98438016,0.0889552977577175,4385702213552.214,False,12.770103931427002,1.1303088665008545,13.900412797927856
1794,"[5, 3]",61,10,36942810.14963014,0.0889552977577175,4418774140134.94,False,14.075226306915283,1.1303088665008545,15.205535173416138
1795,"[5, 3]",61,11,36942810.14963014,0.0889552977577175,4705076174057.905,False,15.2210853099823,1.1303088665008545,16.351394176483154
1796,"[5, 3]",61,12,36942810.14963014,0.0889552977577175,5750595756729.121,False,16.46859860420227,1.1303088665008545,17.598907470703125
1797,"[5, 3]",61,13,36942810.14963014,0.0889552977577175,3631311509209.9033,False,17.826760053634644,1.1303088665008545,18.957068920135494
1798,"[5, 3]",61,14,36942810.14963014,0.0889552977577175,4226504883046.415,True,19.093590259552,2.327313184738159,21.42090344429016
1799,"[5, 3]",61,15,36942810.14963014,0.0889552977577175,6880617230029.932,False,20.37412476539612,2.327313184738159,22.70143795013428
1800,"[5, 3]",61,16,36942810.14963014,0.0889552977577175,3112010823949.456,False,21.668365955352783,2.327313184738159,23.995679140090942
1801,"[5, 3]",61,17,36942810.14963014,0.0889552977577175,3062003876897.328,False,22.996694564819336,2.327313184738159,25.32400774955749
1802,"[5, 3]",61,18,36942810.14963014,0.0889552977577175,6585221195922.442,False,24.28892517089844,2.327313184738159,26.6162383556366
1803,"[5, 3]",61,19,36942810.14963014,0.0889552977577175,4089343772510.013,False,25.65222549438477,2.327313184738159,27.979538679122925
1804,"[5, 3]",61,20,36942810.14963014,0.0889552977577175,2407318123943.029,False,26.81580901145935,2.327313184738159,29.14312219619751
1805,"[5, 3]",61,21,36942810.14963014,0.0889552977577175,3273726668330.184,False,28.1888325214386,2.327313184738159,30.51614570617676
1806,"[5, 3]",61,22,36942810.14963014,0.0889552977577175,3675989430384.871,False,29.58267831802368,2.327313184738159,31.90999150276184
1807,"[5, 3]",61,23,36942810.14963014,0.0889552977577175,4381769258204.257,False,30.73867774009705,2.327313184738159,33.065990924835205
1808,"[5, 3]",61,24,36942810.14963014,0.0889552977577175,4199036959803.861,False,31.965704917907715,2.327313184738159,34.293018102645874
1809,"[5, 3]",61,25,36942810.14963014,0.0889552977577175,5710726924386.534,False,33.28724241256714,2.327313184738159,35.6145555973053
1810,"[5, 3]",61,26,36942810.14963014,0.0889552977577175,3360724267664.2627,True,34.565088748931885,3.471230745315552,38.03631949424744
1811,"[5, 3]",61,27,36942810.14963014,0.0889552977577175,5894089313884.143,False,35.90848517417908,3.471230745315552,39.37971591949463
1812,"[5, 3]",61,28,36942810.14963014,0.0889552977577175,4260682556120.03,False,37.10832643508911,3.471230745315552,40.57955718040466
1813,"[5, 3]",62,0,34382802.86019902,0.0889552977577175,5053672967053.921,True,1.2798409461975098,1.21354341506958,2.49338436126709
1814,"[5, 3]",62,1,34502335.28418346,0.0889552977577175,4673304815514.374,False,2.521092414855957,1.21354341506958,3.734635829925537
1815,"[5, 3]",62,2,35828876.17111628,0.0889552977577175,4188617518902.219,False,3.753756523132324,1.21354341506958,4.967299938201904
1816,"[5, 3]",62,3,36140848.621592365,0.0889552977577175,4634816310482.001,False,5.02371621131897,1.21354341506958,6.23725962638855
1817,"[5, 3]",62,4,36140848.621592365,0.0889552977577175,4648095129048.146,False,6.3375091552734375,1.21354341506958,7.551052570343018
1818,"[5, 3]",62,5,36140848.621592365,0.0889552977577175,3049628129331.5845,False,7.611854791641235,1.21354341506958,8.825398206710815
1819,"[5, 3]",62,6,36140848.621592365,0.0889552977577175,2899826627760.715,False,8.687617540359497,1.21354341506958,9.901160955429075
1820,"[5, 3]",62,7,36140848.621592365,0.0889552977577175,3884864476974.098,False,10.036597967147827,1.21354341506958,11.250141382217407
1821,"[5, 3]",62,8,36140848.621592365,0.0889552977577175,4593891519738.368,False,11.377628326416016,1.21354341506958,12.591171741485596
1822,"[5, 3]",62,9,36140848.621592365,0.0889552977577175,4632718847312.678,False,12.64206862449646,1.21354341506958,13.85561203956604
1823,"[5, 3]",62,10,36140848.621592365,0.0889552977577175,5235492105914.115,False,13.76820707321167,1.21354341506958,14.98175048828125
1824,"[5, 3]",62,11,36228484.36429386,0.0889552977577175,5587734890928.563,False,15.056617021560667,1.21354341506958,16.27016043663025
1825,"[5, 3]",62,12,36228484.36429386,0.0889552977577175,3768303151834.481,False,16.297303199768066,1.21354341506958,17.510846614837646
1826,"[5, 3]",62,13,36228484.36429386,0.0889552977577175,5039155285645.074,False,17.651562929153442,1.21354341506958,18.865106344223022
1827,"[5, 3]",62,14,36228484.36429386,0.0889552977577175,4915375113807.729,False,18.98373961448669,1.21354341506958,20.197283029556274
1828,"[5, 3]",62,15,36228484.36429386,0.0889552977577175,6903796178454.384,False,20.087656021118164,1.21354341506958,21.301199436187744
1829,"[5, 3]",62,16,36228484.36429386,0.0889552977577175,3729773218533.877,True,21.3821017742157,2.24631667137146,23.62841844558716
1830,"[5, 3]",62,17,36463791.17981005,0.0889552977577175,5318197286192.355,False,22.716953992843628,2.24631667137146,24.963270664215088
1831,"[5, 3]",62,18,36463791.17981005,0.0889552977577175,3785668220884.938,False,24.023048162460327,2.24631667137146,26.269364833831787
1832,"[5, 3]",62,19,36463791.17981005,0.0889552977577175,3764053593996.207,False,25.31154036521912,2.24631667137146,27.557857036590576
1833,"[5, 3]",62,20,36463791.17981005,0.0889552977577175,4331460575866.08,False,26.58293509483337,2.24631667137146,28.829251766204838
1834,"[5, 3]",62,21,36463791.17981005,0.0889552977577175,4211172696513.569,False,27.9067816734314,2.24631667137146,30.153098344802856
1835,"[5, 3]",62,22,36463791.17981005,0.0889552977577175,4276195601971.455,False,29.25538396835327,2.24631667137146,31.50170063972473
1836,"[5, 3]",62,23,36463791.17981005,0.0889552977577175,2479131449740.938,False,30.440532445907596,2.24631667137146,32.68684911727905
1837,"[5, 3]",62,24,36463791.17981005,0.0889552977577175,4568442295848.039,False,31.670766830444336,2.24631667137146,33.9170835018158
1838,"[5, 3]",62,25,36463791.17981005,0.0889552977577175,5676817541518.959,False,32.97030735015869,2.24631667137146,35.21662402153015
1839,"[5, 3]",62,26,36463791.17981005,0.0889552977577175,4624155557605.914,False,34.27669048309326,2.24631667137146,36.52300715446472
1840,"[5, 3]",62,27,36463791.17981005,0.0889552977577175,3949456256762.52,False,35.6321804523468,2.24631667137146,37.87849712371826
1841,"[5, 3]",62,28,36463791.17981005,0.0889552977577175,3516632111853.4546,False,36.75444626808167,2.24631667137146,39.000762939453125
1842,"[5, 3]",62,29,36463791.17981005,0.0889552977577175,5770250083255.741,False,38.15452146530152,2.24631667137146,40.400838136672974
1843,"[5, 3]",63,0,36254187.246021576,0.0889552977577175,6615856657563.62,True,1.3221766948699951,1.1423282623291016,2.4645049571990967
1844,"[5, 3]",63,1,36254187.246021576,0.0889552977577175,8122933855787.972,False,2.614867925643921,1.1423282623291016,3.7571961879730233
1845,"[5, 3]",63,2,36254187.246021576,0.0889552977577175,5377876416236.437,False,3.961279392242432,1.1423282623291016,5.103607654571533
1846,"[5, 3]",63,3,36254187.246021576,0.0889552977577175,4984113068075.855,False,5.0868895053863525,1.1423282623291016,6.229217767715454
1847,"[5, 3]",63,4,36254187.246021576,0.0889552977577175,3861581440673.645,False,6.396467685699463,1.1423282623291016,7.538795948028564
1848,"[5, 3]",63,5,36254187.246021576,0.0889552977577175,4032353093946.7954,False,7.760712146759033,1.1423282623291016,8.903040409088135
1849,"[5, 3]",63,6,36254187.246021576,0.0889552977577175,3912884501423.426,False,9.086729049682615,1.1423282623291016,10.22905731201172
1850,"[5, 3]",63,7,36254187.246021576,0.0889552977577175,5543773247277.831,False,10.213935613632202,1.1423282623291016,11.356263875961304
1851,"[5, 3]",63,8,36254187.246021576,0.0889552977577175,3724213513229.0527,False,11.496783256530762,1.1423282623291016,12.639111518859863
1852,"[5, 3]",63,9,36254187.246021576,0.0889552977577175,3285440935229.839,False,12.753143548965454,1.1423282623291016,13.895471811294556
1853,"[5, 3]",63,10,36254187.246021576,0.0889552977577175,3866980738483.034,False,14.109997272491457,1.1423282623291016,15.252325534820557
1854,"[5, 3]",63,11,36265176.72672409,0.0889552977577175,3350496991571.0825,False,15.303810358047484,1.1423282623291016,16.446138620376587
1855,"[5, 3]",63,12,36265176.72672409,0.0889552977577175,7190596417383.918,False,16.516299724578857,1.1423282623291016,17.65862798690796
1856,"[5, 3]",63,13,36265176.72672409,0.0889552977577175,4286154718805.838,True,17.791958332061768,2.251116991043091,20.04307532310486
1857,"[5, 3]",63,14,36265176.72672409,0.0889552977577175,5162123376423.065,False,19.140733003616333,2.251116991043091,21.391849994659424
1858,"[5, 3]",63,15,36265176.72672409,0.0889552977577175,5713088278962.324,False,20.285616397857662,2.251116991043091,22.53673338890076
1859,"[5, 3]",63,16,36265176.72672409,0.0889552977577175,4537823969231.926,False,21.647809505462646,2.251116991043091,23.898926496505737
1860,"[5, 3]",63,17,36265176.72672409,0.0889552977577175,4103857777714.2993,False,22.78668856620789,2.251116991043091,25.037805557250977
1861,"[5, 3]",63,18,36265176.72672409,0.0889552977577175,4797175423544.055,False,24.130401849746704,2.251116991043091,26.381518840789795
1862,"[5, 3]",63,19,36265176.72672409,0.0889552977577175,4848321042778.681,False,25.380883932113647,2.251116991043091,27.63200092315674
1863,"[5, 3]",63,20,36265176.72672409,0.0889552977577175,3765873807620.772,False,26.64756202697754,2.251116991043091,28.89867901802063
1864,"[5, 3]",63,21,36265176.72672409,0.0889552977577175,3594047036908.425,False,27.97197699546814,2.251116991043091,30.22309398651123
1865,"[5, 3]",63,22,36265176.72672409,0.0889552977577175,6035873893238.99,False,29.331568241119385,2.251116991043091,31.58268523216248
1866,"[5, 3]",63,23,36265176.72672409,0.0889552977577175,3399020219173.9224,False,30.419432878494263,2.251116991043091,32.67054986953735
1867,"[5, 3]",63,24,36265176.72672409,0.0889552977577175,5267894099835.934,False,31.785826921463013,2.251116991043091,34.0369439125061
1868,"[5, 3]",63,25,36265176.72672409,0.0889552977577175,6186303326583.825,False,32.95767617225647,2.251116991043091,35.20879316329956
1869,"[5, 3]",63,26,36265176.72672409,0.0889552977577175,6996956503259.87,False,34.27185344696045,2.251116991043091,36.52297043800354
1870,"[5, 3]",63,27,36945811.92796121,0.0889552977577175,6770555373415.233,False,35.60705637931824,2.251116991043091,37.85817337036133
1871,"[5, 3]",63,28,36945811.92796121,0.0889552977577175,3382036915450.754,False,36.69910287857056,2.251116991043091,38.95021986961365
1872,"[5, 3]",63,29,36945811.92796121,0.0889552977577175,3888391598691.743,False,37.94666886329651,2.251116991043091,40.1977858543396
1873,"[5, 3]",64,0,34468885.02239723,0.0889552977577175,5172014284940.237,True,1.2791438102722168,1.1590261459350586,2.4381699562072754
1874,"[5, 3]",64,1,35598824.60753892,0.0889552977577175,5473155819960.066,False,2.620545625686645,1.1590261459350586,3.779571771621704
1875,"[5, 3]",64,2,35598824.60753892,0.0889552977577175,3843144058797.286,False,3.877279043197632,1.1590261459350586,5.03630518913269
1876,"[5, 3]",64,3,35598824.60753892,0.0889552977577175,4774628276812.999,False,5.133213043212891,1.1590261459350586,6.292239189147949
1877,"[5, 3]",64,4,35755432.06920891,0.0889552977577175,6465560338122.749,False,6.411234617233276,1.1590261459350586,7.570260763168335
1878,"[5, 3]",64,5,35755432.06920891,0.0889552977577175,5439959265572.965,False,7.73736834526062,1.1590261459350586,8.896394491195679
1879,"[5, 3]",64,6,35755432.06920891,0.0889552977577175,6124699273622.871,False,8.86819338798523,1.1590261459350586,10.027219533920288
1880,"[5, 3]",64,7,35755432.06920891,0.0889552977577175,5605772956695.923,False,10.1215558052063,1.1590261459350586,11.280581951141356
1881,"[5, 3]",64,8,35755432.06920891,0.0889552977577175,4109697392666.621,False,11.396546602249146,1.1590261459350586,12.555572748184204
1882,"[5, 3]",64,9,35765804.09148858,0.0889552977577175,3704967042179.868,False,12.533270835876465,1.1590261459350586,13.692296981811523
1883,"[5, 3]",64,10,35765804.09148858,0.0889552977577175,4038340491712.7305,False,13.76417088508606,1.1590261459350586,14.923197031021118
1884,"[5, 3]",64,11,35765804.09148858,0.0889552977577175,3870417408926.564,False,14.943405866622925,1.1590261459350586,16.102432012557983
1885,"[5, 3]",64,12,35765804.09148858,0.0889552977577175,4544822816917.632,False,16.266801834106445,1.1590261459350586,17.425827980041504
1886,"[5, 3]",64,13,35765804.09148858,0.0889552977577175,4918701001718.371,False,17.469752311706543,1.1590261459350586,18.6287784576416
1887,"[5, 3]",64,14,35765804.09148858,0.0889552977577175,6203268248357.593,True,18.66690444946289,2.251816987991333,20.918721437454224
1888,"[5, 3]",64,15,35765804.09148858,0.0889552977577175,3692275317506.48,False,19.910382747650143,2.251816987991333,22.16219973564148
1889,"[5, 3]",64,16,35765804.09148858,0.0889552977577175,9308666362018.61,False,21.176478147506717,2.251816987991333,23.428295135498047
1890,"[5, 3]",64,17,35765804.09148858,0.0889552977577175,3966580442163.7046,False,22.370171546936035,2.251816987991333,24.621988534927368
1891,"[5, 3]",64,18,35765804.09148858,0.0889552977577175,6294510116240.9375,False,23.49865984916687,2.251816987991333,25.750476837158203
1892,"[5, 3]",64,19,35765804.09148858,0.0889552977577175,7790843236535.599,False,24.90579390525818,2.251816987991333,27.15761089324951
1893,"[5, 3]",64,20,35765804.09148858,0.0889552977577175,6919281503236.435,False,26.0941801071167,2.251816987991333,28.345997095108032
1894,"[5, 3]",64,21,35765804.09148858,0.0889552977577175,5561297221336.089,False,27.371400833129883,2.251816987991333,29.623217821121216
1895,"[5, 3]",64,22,35765804.09148858,0.0889552977577175,4588917479879.681,False,28.505374908447266,2.251816987991333,30.7571918964386
1896,"[5, 3]",64,23,35765804.09148858,0.0889552977577175,2925320901199.2656,False,29.79074120521545,2.251816987991333,32.04255819320679
1897,"[5, 3]",64,24,35765804.09148858,0.0889552977577175,5417047693968.617,False,30.92460036277771,2.251816987991333,33.17641735076904
1898,"[5, 3]",64,25,35765804.09148858,0.0889552977577175,4597930726510.813,False,32.0899817943573,2.251816987991333,34.34179878234863
1899,"[5, 3]",64,26,35781300.948938176,0.0889552977577175,7226918108979.591,False,33.348857402801514,2.251816987991333,35.60067439079285
1900,"[5, 3]",64,27,35781300.948938176,0.0889552977577175,4835955935138.158,True,34.533998012542725,3.2902843952178955,37.82428240776062
1901,"[5, 3]",64,28,35781300.948938176,0.0889552977577175,5290000498722.771,False,35.82902646064758,3.2902843952178955,39.11931085586548
1902,"[5, 3]",64,29,36379068.71706021,0.0889552977577175,5893109688267.115,False,37.0689537525177,3.2902843952178955,40.3592381477356
1903,"[5, 3]",65,0,34530071.84182442,0.0889552977577175,3919009595648.188,True,1.2095787525177002,1.2921185493469238,2.501697301864624
1904,"[5, 3]",65,1,34735653.90966983,0.0889552977577175,4942384257799.086,False,2.502159118652344,1.2921185493469238,3.794277667999268
1905,"[5, 3]",65,2,34735653.90966983,0.0889552977577175,5697174831651.977,False,3.76584792137146,1.2921185493469238,5.057966470718384
1906,"[5, 3]",65,3,35892071.1736747,0.0889552977577175,5211020224150.496,False,4.9821836948394775,1.2921185493469238,6.274302244186401
1907,"[5, 3]",65,4,35892071.1736747,0.0889552977577175,5633342517121.9,False,6.27704644203186,1.2921185493469238,7.569164991378784
1908,"[5, 3]",65,5,35892071.1736747,0.0889552977577175,4851397914734.646,False,7.525835037231445,1.2921185493469238,8.81795358657837
1909,"[5, 3]",65,6,35892071.1736747,0.0889552977577175,4311931175807.565,False,8.674263954162598,1.2921185493469238,9.96638250350952
1910,"[5, 3]",65,7,35892071.1736747,0.0889552977577175,7197289507131.688,False,9.90902018547058,1.2921185493469238,11.201138734817505
1911,"[5, 3]",65,8,35892071.1736747,0.0889552977577175,5845797771128.285,False,11.0262930393219,1.2921185493469238,12.318411588668823
1912,"[5, 3]",65,9,35892071.1736747,0.0889552977577175,5105949980478.598,False,12.385969400405884,1.2921185493469238,13.678087949752808
1913,"[5, 3]",65,10,35892071.1736747,0.0889552977577175,4107880059076.072,False,13.4903085231781,1.2921185493469238,14.782427072525024
1914,"[5, 3]",65,11,35892071.1736747,0.0889552977577175,4096447225898.156,False,14.799481630325316,1.2921185493469238,16.09160017967224
1915,"[5, 3]",65,12,35892071.1736747,0.0889552977577175,5583089341303.257,False,16.062932014465332,1.2921185493469238,17.355050563812256
1916,"[5, 3]",65,13,35892071.1736747,0.0889552977577175,4300779984619.217,False,17.19798731803894,1.2921185493469238,18.490105867385864
1917,"[5, 3]",65,14,35892071.1736747,0.0889552977577175,3951730504952.156,False,18.45184636116028,1.2921185493469238,19.7439649105072
1918,"[5, 3]",65,15,35892071.1736747,0.0889552977577175,3203630629645.266,False,19.68377709388733,1.2921185493469238,20.975895643234253
1919,"[5, 3]",65,16,35892071.1736747,0.0889552977577175,3342441748692.99,True,20.92798757553101,2.3513293266296387,23.279316902160645
1920,"[5, 3]",65,17,35892071.1736747,0.0889552977577175,6313384861651.219,False,22.179516315460205,2.3513293266296387,24.530845642089844
1921,"[5, 3]",65,18,35892071.1736747,0.0889552977577175,4009059052523.887,False,23.444402933120728,2.3513293266296387,25.79573225975037
1922,"[5, 3]",65,19,35957198.85274361,0.0889552977577175,6836385601657.903,False,24.70332622528076,2.3513293266296387,27.0546555519104
1923,"[5, 3]",65,20,35957198.85274361,0.0889552977577175,5621902761286.337,False,25.896710634231567,2.3513293266296387,28.24803996086121
1924,"[5, 3]",65,21,35957198.85274361,0.0889552977577175,5192191988113.165,False,27.13557267189026,2.3513293266296387,29.486901998519897
1925,"[5, 3]",65,22,35957198.85274361,0.0889552977577175,6244120930202.548,False,28.358343362808228,2.3513293266296387,30.709672689437863
1926,"[5, 3]",65,23,35957198.85274361,0.0889552977577175,4380716997129.155,False,29.632853031158447,2.3513293266296387,31.98418235778809
1927,"[5, 3]",65,24,35957198.85274361,0.0889552977577175,5583596609365.35,False,30.87882781028748,2.3513293266296387,33.230157136917114
1928,"[5, 3]",65,25,36142991.32078678,0.0889552977577175,5063249246897.452,False,32.16178345680237,2.3513293266296387,34.51311278343201
1929,"[5, 3]",65,26,36142991.32078678,0.0889552977577175,3670462774909.813,False,33.304203748703,2.3513293266296387,35.65553307533264
1930,"[5, 3]",65,27,36142991.32078678,0.0889552977577175,5043204223415.564,True,34.57498598098755,3.529977798461914,38.10496377944946
1931,"[5, 3]",65,28,36142991.32078678,0.0889552977577175,4456060829180.114,False,35.80887961387634,3.529977798461914,39.33885741233826
1932,"[5, 3]",65,29,36142991.32078678,0.0889552977577175,3796878453508.0327,False,37.00567936897278,3.529977798461914,40.53565716743469
1933,"[5, 3]",66,0,33672277.92239417,0.0889552977577175,5565659618988.42,True,1.3785529136657717,1.3497426509857178,2.7282955646514893
1934,"[5, 3]",66,1,36219030.29577929,0.0889552977577175,5394508129641.059,False,2.646401882171631,1.3497426509857178,3.9961445331573486
1935,"[5, 3]",66,2,36219030.29577929,0.0889552977577175,5200579787481.01,False,3.854703187942505,1.3497426509857178,5.204445838928223
1936,"[5, 3]",66,3,36219030.29577929,0.0889552977577175,5386187062732.303,False,5.013458251953125,1.3497426509857178,6.363200902938843
1937,"[5, 3]",66,4,36219030.29577929,0.0889552977577175,6777579279165.767,False,6.259856462478638,1.3497426509857178,7.6095991134643555
1938,"[5, 3]",66,5,36575550.008067936,0.0889552977577175,6937337045124.191,False,7.552898645401001,1.3497426509857178,8.902641296386719
1939,"[5, 3]",66,6,36575550.008067936,0.0889552977577175,5408174274106.227,False,8.7801513671875,1.3497426509857178,10.129894018173218
1940,"[5, 3]",66,7,36575550.008067936,0.0889552977577175,4619910885697.463,False,9.954290866851808,1.3497426509857178,11.304033517837524
1941,"[5, 3]",66,8,36575550.008067936,0.0889552977577175,5294941100870.003,False,11.330524444580078,1.3497426509857178,12.680267095565796
1942,"[5, 3]",66,9,36575550.008067936,0.0889552977577175,3939247520857.825,False,12.57868504524231,1.3497426509857178,13.928427696228027
1943,"[5, 3]",66,10,36575550.008067936,0.0889552977577175,6038434723371.777,False,13.982561588287354,1.3497426509857178,15.332304239273071
1944,"[5, 3]",66,11,36575550.008067936,0.0889552977577175,4550735131482.626,False,15.111962080001833,1.3497426509857178,16.46170473098755
1945,"[5, 3]",66,12,36575550.008067936,0.0889552977577175,5299088594936.746,False,16.390292167663574,1.3497426509857178,17.740034818649292
1946,"[5, 3]",66,13,36575550.008067936,0.0889552977577175,4572317521263.772,False,17.69666886329651,1.3497426509857178,19.046411514282227
1947,"[5, 3]",66,14,36575550.008067936,0.0889552977577175,4976497851446.598,False,18.852511405944824,1.3497426509857178,20.202254056930546
1948,"[5, 3]",66,15,36575550.008067936,0.0889552977577175,4128215754956.89,False,20.08768844604492,1.3497426509857178,21.43743109703064
1949,"[5, 3]",66,16,36575550.008067936,0.0889552977577175,6777725667795.536,False,21.353172063827515,1.3497426509857178,22.702914714813232
1950,"[5, 3]",66,17,36575550.008067936,0.0889552977577175,3786312352327.648,True,22.541914463043213,2.489373683929444,25.031288146972656
1951,"[5, 3]",66,18,36575550.008067936,0.0889552977577175,8040109780615.178,False,23.79809522628784,2.489373683929444,26.287468910217285
1952,"[5, 3]",66,19,36575550.008067936,0.0889552977577175,6059150655834.276,False,25.005088090896606,2.489373683929444,27.49446177482605
1953,"[5, 3]",66,20,36575550.008067936,0.0889552977577175,5552656815946.381,False,26.268399953842163,2.489373683929444,28.757773637771606
1954,"[5, 3]",66,21,36575550.008067936,0.0889552977577175,4668617579810.502,False,27.530340433120728,2.489373683929444,30.01971411705017
1955,"[5, 3]",66,22,36575550.008067936,0.0889552977577175,5817774144363.973,False,28.750150680541992,2.489373683929444,31.23952436447144
1956,"[5, 3]",66,23,36575550.008067936,0.0889552977577175,4375356349076.263,False,29.963758945465088,2.489373683929444,32.45313262939453
1957,"[5, 3]",66,24,36575550.008067936,0.0889552977577175,5314414889385.507,False,31.284386157989506,2.489373683929444,33.773759841918945
1958,"[5, 3]",66,25,36575550.008067936,0.0889552977577175,5661647951643.332,False,32.49197220802307,2.489373683929444,34.981345891952515
1959,"[5, 3]",66,26,36575550.008067936,0.0889552977577175,4165571386259.799,False,33.801366567611694,2.489373683929444,36.29074025154114
1960,"[5, 3]",66,27,36575550.008067936,0.0889552977577175,3995411713502.9214,False,35.201401710510254,2.489373683929444,37.6907753944397
1961,"[5, 3]",66,28,36575550.008067936,0.0889552977577175,3686262797919.884,False,36.27867078781128,2.489373683929444,38.76804447174072
1962,"[5, 3]",66,29,36575550.008067936,0.0889552977577175,3034918431355.5454,False,37.54326248168945,2.489373683929444,40.0326361656189
1963,"[5, 3]",67,0,33947084.24542929,0.0889552977577175,5187824589880.325,True,1.246018648147583,1.2396066188812256,2.4856252670288086
1964,"[5, 3]",67,1,35616299.23228395,0.0889552977577175,6433048419093.405,False,2.507234811782837,1.2396066188812256,3.7468414306640634
1965,"[5, 3]",67,2,36251994.51654518,0.0889552977577175,4855041061229.938,False,3.683805704116821,1.2396066188812256,4.923412322998047
1966,"[5, 3]",67,3,36251994.51654518,0.0889552977577175,6038514297381.47,False,5.005901098251343,1.2396066188812256,6.245507717132568
1967,"[5, 3]",67,4,36684014.88900929,0.0889552977577175,3889051757911.5566,False,6.220451593399048,1.2396066188812256,7.460058212280273
1968,"[5, 3]",67,5,36684014.88900929,0.0889552977577175,5858010499838.42,False,7.442579984664917,1.2396066188812256,8.682186603546143
1969,"[5, 3]",67,6,36684014.88900929,0.0889552977577175,5595555097633.459,False,8.599572658538818,1.2396066188812256,9.839179277420044
1970,"[5, 3]",67,7,36684014.88900929,0.0889552977577175,3223742047029.939,False,9.8565833568573,1.2396066188812256,11.096189975738524
1971,"[5, 3]",67,8,36684014.88900929,0.0889552977577175,5703962331292.83,False,11.021840572357178,1.2396066188812256,12.261447191238403
1972,"[5, 3]",67,9,36684014.88900929,0.0889552977577175,3684504730144.525,False,12.402400493621826,1.2396066188812256,13.642007112503052
1973,"[5, 3]",67,10,36684014.88900929,0.0889552977577175,5582365576095.595,False,13.522871494293211,1.2396066188812256,14.762478113174438
1974,"[5, 3]",67,11,36684014.88900929,0.0889552977577175,3325459024260.34,False,14.806447505950928,1.2396066188812256,16.046054124832153
